id,program_id,module_path,status,notes,timestamp
9179,TPROG08,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:4""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:18.613247+00:00
9180,CWKTDB2X,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:18.629878+00:00
9181,CWKTDB2X,REFACTOR,OPPORTUNITIES_RECORDED,"10 dead paragraphs, 13 total opportunities",2026-05-09T17:44:18.632526+00:00
9182,CWKTDB2X,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/CWKTDB2X.cbl,2026-05-09T17:44:18.640267+00:00
9183,CWKTDB2X,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:18.642710+00:00
9184,CWKTDB2X,TRANSLATE,DONE,method=cache,2026-05-09T17:44:18.643803+00:00
9185,CWKTDB2X,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:18.645091+00:00
9186,CWKTDB2X,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:13""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:44:18.646080+00:00
9187,CWKTCOBX,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:18.655738+00:00
9188,CWKTCOBX,REFACTOR,OPPORTUNITIES_RECORDED,"12 dead paragraphs, 12 total opportunities",2026-05-09T17:44:18.656915+00:00
9189,CWKTCOBX,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/CWKTCOBX.cbl,2026-05-09T17:44:18.663678+00:00
9190,CWKTCOBX,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:18.665890+00:00
9191,CWKTCOBX,TRANSLATE,DONE,method=cache,2026-05-09T17:44:18.667072+00:00
9192,CWKTCOBX,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:18.668358+00:00
9193,CWKTCOBX,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:12""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:44:18.669330+00:00
9194,TSUBR03__SAM2020,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:18.677073+00:00
9195,TSUBR03,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 3 total opportunities",2026-05-09T17:44:18.678336+00:00
9196,TSUBR03__SAM2020,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/sam2020.cbl,2026-05-09T17:44:18.679675+00:00
9197,TSUBR03,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:18.681211+00:00
9198,TSUBR03__SAM2020,TRANSLATE,DONE,method=cache,2026-05-09T17:44:18.682387+00:00
9199,TSUBR03__SAM2020,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:18.683696+00:00
9200,TSUBR03__SAM2020,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:3""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:44:18.684703+00:00
9201,CWXTCOB,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:18.701946+00:00
9202,CWXTCOB,REFACTOR,OPPORTUNITIES_RECORDED,"12 dead paragraphs, 12 total opportunities",2026-05-09T17:44:18.704372+00:00
9203,CWXTCOB,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/CWXTCOB.cbl,2026-05-09T17:44:18.710621+00:00
9204,CWXTCOB,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:18.712612+00:00
9205,CWXTCOB,TRANSLATE,DONE,method=cache,2026-05-09T17:44:18.713746+00:00
9206,CWXTCOB,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:18.715018+00:00
9207,CWXTCOB,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:12""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:44:18.716114+00:00
9208,CWBWCOBX,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:18.725215+00:00
9209,CWBWCOBX,REFACTOR,OPPORTUNITIES_RECORDED,"12 dead paragraphs, 12 total opportunities",2026-05-09T17:44:18.726575+00:00
9210,CWBWCOBX,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/CWBWCOBX.cbl,2026-05-09T17:44:18.731587+00:00
9211,CWBWCOBX,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:18.733666+00:00
9212,CWBWCOBX,TRANSLATE,DONE,method=cache,2026-05-09T17:44:18.734680+00:00
9213,CWBWCOBX,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:18.736040+00:00
9214,CWBWCOBX,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:12""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:44:18.736995+00:00
9215,TPROG05,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:18.742531+00:00
9216,TPROG05,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 4 total opportunities",2026-05-09T17:44:18.743705+00:00
9217,TPROG05,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TPROG05.cbl,2026-05-09T17:44:18.745148+00:00
9218,TPROG05,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:18.746770+00:00
9219,TPROG05,TRANSLATE,DONE,method=cache,2026-05-09T17:44:18.747849+00:00
9220,TPROG05,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:18.924531+00:00
9221,TPROG05,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:4""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:18.927151+00:00
9222,TPROG04,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:18.936215+00:00
9223,TPROG04,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 4 total opportunities",2026-05-09T17:44:18.937497+00:00
9224,TPROG04,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TPROG04.cbl,2026-05-09T17:44:18.940149+00:00
9225,TPROG04,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:18.942585+00:00
9226,TPROG04,TRANSLATE,DONE,method=cache,2026-05-09T17:44:18.944044+00:00
9227,TPROG04,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:19.205180+00:00
9228,TPROG04,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:4""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:19.208102+00:00
9229,IB4OP01,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:19.234067+00:00
9230,IB4OP01,REFACTOR,OPPORTUNITIES_RECORDED,"10 dead paragraphs, 12 total opportunities",2026-05-09T17:44:19.236718+00:00
9231,IB4OP01,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/IB4OP01.cbl,2026-05-09T17:44:19.244628+00:00
9232,IB4OP01,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:19.249752+00:00
9233,IB4OP01,TRANSLATE,DONE,method=cache,2026-05-09T17:44:19.251138+00:00
9234,IB4OP01,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:19.253267+00:00
9235,IB4OP01,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:oracle_unavailable"", ""refactor:normalized"", ""refactor_opportunities:12""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""SKIPPED""}",2026-05-09T17:44:19.254618+00:00
9236,TPROG01,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:19.262941+00:00
9237,TPROG01,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 4 total opportunities",2026-05-09T17:44:19.264039+00:00
9238,TPROG01,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TPROG01.cbl,2026-05-09T17:44:19.265756+00:00
9239,TPROG01,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:19.267155+00:00
9240,TPROG01,TRANSLATE,DONE,method=cache,2026-05-09T17:44:19.268285+00:00
9241,TPROG01,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:19.467555+00:00
9242,TPROG01,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:4""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:19.470801+00:00
9243,TPROG07,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:19.488047+00:00
9244,TPROG07,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 4 total opportunities",2026-05-09T17:44:19.490632+00:00
9245,TPROG07,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TPROG07.cbl,2026-05-09T17:44:19.493927+00:00
9246,TPROG07,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:19.496484+00:00
9247,TPROG07,TRANSLATE,DONE,method=cache,2026-05-09T17:44:19.497883+00:00
9248,TPROG07,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:19.762800+00:00
9249,TPROG07,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:4""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:19.766007+00:00
9250,TPROG01b,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:19.781323+00:00
9251,TPROG01b,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 4 total opportunities",2026-05-09T17:44:19.783734+00:00
9252,TPROG01b,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TPROG01B.cbl,2026-05-09T17:44:19.785661+00:00
9253,TPROG01b,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:19.787308+00:00
9254,TPROG01b,TRANSLATE,DONE,method=cache,2026-05-09T17:44:19.788506+00:00
9255,TPROG01b,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:20.020153+00:00
9256,TPROG01b,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:4""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:20.023910+00:00
9257,TPROG09,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:20.041102+00:00
9258,TPROG09,REFACTOR,OPPORTUNITIES_RECORDED,"3 dead paragraphs, 4 total opportunities",2026-05-09T17:44:20.043774+00:00
9259,TPROG09,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bmcsoftware_vscode-ispw/TPROG09.cbl,2026-05-09T17:44:20.046882+00:00
9260,TPROG09,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:20.049429+00:00
9261,TPROG09,TRANSLATE,DONE,method=cache,2026-05-09T17:44:20.050971+00:00
9262,TPROG09,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:20.275338+00:00
9263,TPROG09,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:4""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:20.278588+00:00
9264,WBGETACC,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:20.300145+00:00
9265,WBGETACC,REFACTOR,OPPORTUNITIES_RECORDED,"27 dead paragraphs, 27 total opportunities",2026-05-09T17:44:20.302719+00:00
9266,WBGETACC,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wbgetacc.cbl,2026-05-09T17:44:20.307498+00:00
9267,WBGETACC,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:20.309519+00:00
9268,WBGETACC,TRANSLATE,DONE,method=cache,2026-05-09T17:44:20.310720+00:00
9269,WBGETACC,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:20.356132+00:00
9270,WBGETACC,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:27""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:20.358663+00:00
9271,WTIGBAL,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:20.374379+00:00
9272,WTIGBAL,REFACTOR,OPPORTUNITIES_RECORDED,"9 dead paragraphs, 9 total opportunities",2026-05-09T17:44:20.377295+00:00
9273,WTIGBAL,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wtigbal.cbl,2026-05-09T17:44:20.379237+00:00
9274,WTIGBAL,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:20.382733+00:00
9275,WTIGBAL,TRANSLATE,DONE,method=cache,2026-05-09T17:44:20.384192+00:00
9276,WTIGBAL,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:20.429918+00:00
9277,WTIGBAL,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:9""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:20.432555+00:00
9278,WTIGCUSI,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:20.444051+00:00
9279,WTIGCUSI,REFACTOR,OPPORTUNITIES_RECORDED,"4 dead paragraphs, 4 total opportunities",2026-05-09T17:44:20.446380+00:00
9280,WTIGCUSI,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wtigcusi.cbl,2026-05-09T17:44:20.449645+00:00
9281,WTIGCUSI,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:20.451903+00:00
9282,WTIGCUSI,TRANSLATE,DONE,method=cache,2026-05-09T17:44:20.453175+00:00
9283,WTIGCUSI,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:20.486015+00:00
9284,WTIGCUSI,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:4""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:20.488506+00:00
9285,WGRVGCUS,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:20.496193+00:00
9286,WGRVGCUS,REFACTOR,OPPORTUNITIES_RECORDED,"20 dead paragraphs, 20 total opportunities",2026-05-09T17:44:20.497505+00:00
9287,WGRVGCUS,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wgrvgcus.cbl,2026-05-09T17:44:20.500684+00:00
9288,WGRVGCUS,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:20.502324+00:00
9289,WGRVGCUS,TRANSLATE,DONE,method=cache,2026-05-09T17:44:20.503596+00:00
9290,WGRVGCUS,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:20.540608+00:00
9291,WGRVGCUS,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:20""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:20.543286+00:00
9292,WGRVCUSL,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:20.560361+00:00
9293,WGRVCUSL,REFACTOR,OPPORTUNITIES_RECORDED,"40 dead paragraphs, 42 total opportunities",2026-05-09T17:44:20.562716+00:00
9294,WGRVCUSL,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wgrvcusl.cbl,2026-05-09T17:44:20.569665+00:00
9295,WGRVCUSL,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:20.573220+00:00
9296,WGRVCUSL,TRANSLATE,DONE,method=cache,2026-05-09T17:44:20.574708+00:00
9297,WGRVCUSL,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:20.645313+00:00
9298,WGRVCUSL,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:42""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:20.647934+00:00
9299,WTIGACC,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:20.670018+00:00
9300,WTIGACC,REFACTOR,OPPORTUNITIES_RECORDED,"15 dead paragraphs, 16 total opportunities",2026-05-09T17:44:20.672804+00:00
9301,WTIGACC,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wtigacc.cbl,2026-05-09T17:44:20.679312+00:00
9302,WTIGACC,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:20.681756+00:00
9303,WTIGACC,TRANSLATE,DONE,method=cache,2026-05-09T17:44:20.682883+00:00
9304,WTIGACC,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:20.727172+00:00
9305,WTIGACC,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:16""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:20.729547+00:00
9306,WTIGSTMT,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:20.745050+00:00
9307,WTIGSTMT,REFACTOR,OPPORTUNITIES_RECORDED,"15 dead paragraphs, 15 total opportunities",2026-05-09T17:44:20.747513+00:00
9308,WTIGSTMT,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wtigstmt.cbl,2026-05-09T17:44:20.752630+00:00
9309,WTIGSTMT,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:20.755546+00:00
9310,WTIGSTMT,TRANSLATE,DONE,method=cache,2026-05-09T17:44:20.756824+00:00
9311,WTIGSTMT,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:20.812354+00:00
9312,WTIGSTMT,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:15""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:20.814560+00:00
9313,WBVALUSR,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:20.822875+00:00
9314,WBVALUSR,REFACTOR,OPPORTUNITIES_RECORDED,"36 dead paragraphs, 36 total opportunities",2026-05-09T17:44:20.824118+00:00
9315,WBVALUSR,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wbvalusr.cbl,2026-05-09T17:44:20.825136+00:00
9316,WBVALUSR,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:20.827265+00:00
9317,WBVALUSR,TRANSLATE,DONE,method=cache,2026-05-09T17:44:20.828427+00:00
9318,WBVALUSR,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:20.878991+00:00
9319,WBVALUSR,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:36""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:20.881283+00:00
9320,WGRVGDET,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:20.892934+00:00
9321,WGRVGDET,REFACTOR,OPPORTUNITIES_RECORDED,"28 dead paragraphs, 28 total opportunities",2026-05-09T17:44:20.895110+00:00
9322,WGRVGDET,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wgrvgdet.cbl,2026-05-09T17:44:20.899874+00:00
9323,WGRVGDET,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:20.902053+00:00
9324,WGRVGDET,TRANSLATE,DONE,method=cache,2026-05-09T17:44:20.903323+00:00
9325,WGRVGDET,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:20.954876+00:00
9326,WGRVGDET,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:28""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:20.957230+00:00
9327,WGRVGACC,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:20.969189+00:00
9328,WGRVGACC,REFACTOR,OPPORTUNITIES_RECORDED,"24 dead paragraphs, 25 total opportunities",2026-05-09T17:44:20.971740+00:00
9329,WGRVGACC,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wgrvgacc.cbl,2026-05-09T17:44:20.977168+00:00
9330,WGRVGACC,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:20.979600+00:00
9331,WGRVGACC,TRANSLATE,DONE,method=cache,2026-05-09T17:44:20.980807+00:00
9332,WGRVGACC,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:21.051098+00:00
9333,WGRVGACC,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:25""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:21.053374+00:00
9334,WBXFER,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:21.068961+00:00
9335,WBXFER,REFACTOR,OPPORTUNITIES_RECORDED,"40 dead paragraphs, 42 total opportunities",2026-05-09T17:44:21.071393+00:00
9336,WBXFER,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wbxfer.cbl,2026-05-09T17:44:21.072512+00:00
9337,WBXFER,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:21.075069+00:00
9338,WBXFER,TRANSLATE,DONE,method=cache,2026-05-09T17:44:21.076189+00:00
9339,WBXFER,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:21.138720+00:00
9340,WBXFER,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:42""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:21.141243+00:00
9341,WBGSTMT,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:21.160891+00:00
9342,WBGSTMT,REFACTOR,OPPORTUNITIES_RECORDED,"28 dead paragraphs, 29 total opportunities",2026-05-09T17:44:21.163225+00:00
9343,WBGSTMT,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wbgstmt.cbl,2026-05-09T17:44:21.164677+00:00
9344,WBGSTMT,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:21.166803+00:00
9345,WBGSTMT,TRANSLATE,DONE,method=cache,2026-05-09T17:44:21.168021+00:00
9346,WBGSTMT,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:21.234879+00:00
9347,WBGSTMT,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:29""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:21.237402+00:00
9348,WGRVGBAL,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:21.257207+00:00
9349,WGRVGBAL,REFACTOR,OPPORTUNITIES_RECORDED,"24 dead paragraphs, 24 total opportunities",2026-05-09T17:44:21.259720+00:00
9350,WGRVGBAL,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wgrvgbal.cbl,2026-05-09T17:44:21.264628+00:00
9351,WGRVGBAL,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:21.266978+00:00
9352,WGRVGBAL,TRANSLATE,DONE,method=cache,2026-05-09T17:44:21.268285+00:00
9353,WGRVGBAL,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:21.330398+00:00
9354,WGRVGBAL,LEARN,RECORDED,"{""pass_rate"": 0.0, ""patterns"": [""translation:cache"", ""validation:partial"", ""refactor:normalized"", ""refactor_opportunities:24""], ""repair_status"": ""SKIPPED"", ""validation_status"": ""PARTIAL""}",2026-05-09T17:44:21.332673+00:00
9355,WGRVADDC,STRATEGY,RULE,kb_recommended=RULE,2026-05-09T17:44:21.349476+00:00
9356,WGRVADDC,REFACTOR,OPPORTUNITIES_RECORDED,"26 dead paragraphs, 27 total opportunities",2026-05-09T17:44:21.352452+00:00
9357,WGRVADDC,TRANSLATE,START,/home/anonymous/Desktop/cobol_moderniser/samples/X-COBOL_files/bhbandam_AZ-Legacy-Engineering/wgrvaddc.cbl,2026-05-09T17:44:21.361268+00:00
9358,WGRVADDC,CACHE_HIT,CACHE_HIT,accuracy=1.000,2026-05-09T17:44:21.365937+00:00
9359,WGRVADDC,TRANSLATE,DONE,method=cache,2026-05-09T17:44:21.367495+00:00
9360,WGRVADDC,VALIDATE,PARTIAL,pass_rate=0.00,2026-05-09T17:44:21.449123+00:00
